"amd64_code","aarch64_code"
"mov rdi, qword ptr [r13+0x138];test rdi, rdi;jne 0x1000","ldr x0, [];cbnz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"lea rdi, [r13+0x20];call 0x1000 ;mov esi, 0x1c8;mov rdi, r13;lea r14, [rbp-0x6a0];call 0x2000 ;lea rax, [rbp-0x690];mov qword ptr [rbp-0x6d8], rax;jmp 0x3000","add x0, x19, # 0x20;mov w1, # 0x190;bl 0x1000 ;str x0, [];b 0x2000"
"mov rdi, qword ptr [rbp-0x6d8];call 0x1000 ;mov rdi, r14;call 0x2000 ;jmp 0x3000 ;jmp 0x4000","mov x0, x19;bl 0x1000"
"mov rbx, rax;jmp 0x1000","mov x19, x0;b 0x1000"
"mov rdi, qword ptr [rbp-0x6d8];call 0x1000 ;mov rdi, r14;call 0x2000 ;jmp 0x3000 ;jmp 0x4000","mov x0, x19;bl 0x1000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rbx, rax;jmp 0x1000","mov x19, x0;b 0x1000"
"mov rdi, qword ptr [rbp-0x6f0];mov rax, qword ptr [rdi];call qword ptr [rax+0x10];mov rdi, qword ptr [rbp-0x5f0];test rdi, rdi;jne 0x1000","ldr x0, [];ldr x1, [];ldr x0, [];blr x1 ;cbnz x0, 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, qword ptr [rbp-0x700];call 0x1000 ;mov rdi, qword ptr [rbp-0x6e8];call 0x2000 ;mov rdi, qword ptr [rbp-0x718];call 0x3000 ;mov rdi, rbx;call 0x4000 ;call 0x5000","mov x0, x19;bl 0x1000 ;bl 0x2000 ;ldr x0, [];bl 0x3000 ;bl 0x4000"
"mov rax, qword ptr [rbp-0x6d8];mov rdi, qword ptr [rax];test rdi, rdi;je 0x1000","ldr x0, [];ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rbp-0x6d8];mov esi, 0x20;call 0x1000 ;jmp 0x2000","mov w1, # 0x20;mov x0, x19;bl 0x1000 ;b 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0x4d0];mov rbx, rax;test rdi, rdi;je 0x1000","mov x19, x0;cbz x0, 0x1000"
"call 0x1000 ;jmp 0x2000 ;jmp 0x3000"," bl 0x1000 ;b 0x2000 ;b 0x3000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp-0x670];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rbp-0x710];lea rax, [r13+0x10];mov qword ptr [rbp-0x4d0], rax;call 0x1000 ;jmp 0x2000","ldur x0, [];bl 0x1000 ;str x0, [];b 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0x6d8];call 0x1000 ;mov rdi, r14;call 0x2000 ;jmp 0x3000 ;jmp 0x4000","mov x0, x19;bl 0x1000"
"mov rbx, rax;jmp 0x1000","mov x19, x0;b 0x1000"
"mov rdi, qword ptr [rbp-0x760];call 0x1000 ;mov rdi, qword ptr [rbp-0x6f0];mov rax, qword ptr [rdi];call qword ptr [rax+0x10];mov rdi, qword ptr [rbp-0x5f0];test rdi, rdi;jne 0x2000","ldr x0, [];ldr x0, [];ldr x8, [];blr x8 ;cbnz x0, 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, qword ptr [rbp-0x700];call 0x1000 ;mov rdi, qword ptr [rbp-0x6e8];call 0x2000 ;mov rdi, qword ptr [rbp-0x718];call 0x3000 ;mov rdi, rbx;call 0x4000 ;call 0x5000","mov x0, x19;bl 0x1000 ;bl 0x2000 ;ldr x0, [];bl 0x3000 ;bl 0x4000"
"mov rdi, qword ptr [rbp-0x100];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp-0x110];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp-0x120];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, r13;call 0x1000 ;lea rdi, [rbp-0x1a8];call 0x2000 ;lea rdi, [rbp-0x1b8];call 0x3000 ;lea rdi, [rbp-0x248];call 0x4000 ;call 0x5000 ;call 0x6000","mov x0, x24;bl 0x1000 ;add x0, x29, # 0x30;bl 0x2000 ;add x0, x29, # 0x40;bl 0x3000 ;bl 0x4000"
"call 0x1000","mov x0, x19;bl 0x1000"
"lea rdi, [rbp-0x258];call 0x1000 ;mov rdi, qword ptr [rbp-0x268];test rdi, rdi;je 0x2000","add x0, x29, # 0xb0;bl 0x1000 ;cbz x0, 0x2000"
"lea rdi, [rbp-0x278];call 0x1000 ;lea rdi, [rbp-0x290];call 0x2000 ;lea rdi, [rbp-0x2a0];call 0x3000 ;mov rdi, qword ptr [rbp-0x2b0];test rdi, rdi;je 0x4000","add x0, x29, # 0xb0;bl 0x1000 ;cbz w0, 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp-0x2c8];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"lea rdi, [rbp-0x2e0];call 0x1000 ;lea rdi, [rbp-0x2f8];call 0x2000 ;mov rdi, qword ptr [rbp-0x310];test rdi, rdi;je 0x3000","add x0, x29, # 0xb0;bl 0x1000 ;cbz w0, 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"lea rax, [rbp-0x6d0];mov qword ptr [rbp-0x718], rax;jmp 0x1000","sub x0, x29, # 0x80;str x0, [];b 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0x718];call 0x1000 ;mov rdi, rbx;call 0x2000 ;call 0x3000","mov x0, x19;bl 0x1000 ;bl 0x2000 ;bl 0x3000"
"mov rdi, qword ptr [rbp-0x230];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;jmp 0x2000 ;jmp 0x3000"," bl 0x1000 ;b 0x2000 ;b 0x3000"
"mov rdi, qword ptr [rbp-0x728];call 0x1000 ;jmp 0x2000","mov x0, x27;bl 0x1000 ;b 0x2000"
"mov esi, 0x1c8;mov rdi, r13;lea r14, [rbp-0x6a0];call 0x1000 ;lea rax, [rbp-0x690];mov qword ptr [rbp-0x6d8], rax;jmp 0x2000","mov w1, # 0x1c8;add x0, x29, # 0x188;bl 0x1000 ;str x0, [];b 0x2000"
"mov rdi, qword ptr [rbp-0x6d8];call 0x1000 ;mov rdi, r14;call 0x2000 ;jmp 0x3000 ;jmp 0x4000","mov x0, x19;bl 0x1000"
"mov rdi, r15;mov rbx, rax;call 0x1000 ;mov rdi, qword ptr [rbp-0x680];test rdi, rdi;je 0x2000","mov x0, x19;bl 0x1000 ;mov x19, x0;cbz x0, 0x2000"
"lea rdi, [rbp-0x590];call 0x1000 ;mov rdi, qword ptr [rbp-0x6f8];call 0x2000 ;jmp 0x3000 ;jmp 0x4000","add x0, x29, # 0x30;bl 0x1000 ;b 0x2000 ;b 0x3000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"lea rdi, [rbp-0xc0];call 0x1000 ;lea rdi, [rbp-0x200];call 0x2000 ;jmp 0x3000","add x0, x29, # 0x30;bl 0x1000 ;b 0x2000"
"lea rdi, [rbp-0x248];call 0x1000 ;call 0x2000 ;call 0x3000","add x0, x29, # 0x30;bl 0x1000 ;bl 0x2000 ;b 0x3000"
"mov rdi, r12;call 0x1000 ;mov rdi, r15;call 0x2000 ;mov rdi, qword ptr [rbp-0x6f8];call 0x3000 ;jmp 0x4000 ;jmp 0x5000","mov x0, x21;bl 0x1000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp-0x140];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp-0x158];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp-0x168];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp-0x178];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp-0x188];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp-0x198];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"lea rdi, [rbp-0x1a8];call 0x1000 ;lea rdi, [rbp-0x1b8];call 0x2000 ;lea rdi, [rbp-0x248];call 0x3000 ;call 0x4000 ;call 0x5000","add x0, x29, # 0x30;bl 0x1000 ;add x0, x29, # 0x30;bl 0x2000 ;bl 0x3000 ;b 0x4000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, qword ptr [rbp-0x700];call 0x1000 ;lea rax, [rbp-0x6d0];mov qword ptr [rbp-0x718], rax;jmp 0x2000","ldr x0, [];bl 0x1000 ;str x0, [];b 0x2000"
"mov rdi, qword ptr [rbp-0x6e8];call 0x1000 ;mov rdi, qword ptr [rbp-0x718];call 0x2000 ;mov rdi, rbx;call 0x3000 ;call 0x4000","mov x0, x19;bl 0x1000 ;bl 0x2000 ;ldr x0, [];bl 0x3000 ;bl 0x4000"
"mov rbx, rax;mov rdi, qword ptr [rbp-0x330];test rdi, rdi;je 0x1000","cbz x0, 0x1000;mov x22, x0"
"mov rdi, qword ptr [rbp-0x4d0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"lea rax, [rbp-0x6d0];mov qword ptr [rbp-0x718], rax;jmp 0x1000","sub x0, x29, # 0x80;str x0, [];b 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0x718];call 0x1000 ;mov rdi, rbx;call 0x2000 ;call 0x3000","mov x0, x19;bl 0x1000 ;bl 0x2000 ;bl 0x3000"
"mov esi, 0x10;mov rdi, r14;call 0x1000 ;jmp 0x2000","mov x0, x20;mov w1, # 0x10;bl 0x1000 ;b 0x2000"
"mov rdi, qword ptr [rbp-0x330];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rbp-0x4d0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"lea rax, [rbp-0x6d0];mov qword ptr [rbp-0x718], rax;jmp 0x1000","sub x0, x29, # 0x80;str x0, [];b 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0x718];call 0x1000 ;mov rdi, rbx;call 0x2000 ;call 0x3000","mov x0, x19;bl 0x1000 ;bl 0x2000 ;bl 0x3000"
"mov rdi, qword ptr [rbp-0x5c0];test rdi, rdi;jne 0x1000","ldr x0, [];cbnz x0, 0x1000"
"call 0x1000 ;jmp 0x2000 ;jmp 0x3000"," bl 0x1000 ;b 0x2000 ;b 0x3000"
"jmp 0x1000 ;jmp 0x2000"," b 0x1000 ;ldp x21, x22, [];b 0x2000"
"mov rdi, qword ptr [rbp-0x540];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rbp-0x568];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0x578];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0x588];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp-0x598];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"lea rdi, [rbp-0x5d8];call 0x1000 ;jmp 0x2000 ;jmp 0x3000","add x0, x29, # 0x30;bl 0x1000 ;b 0x2000 ;b 0x3000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0x480];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"lea rdi, [rbp-0x4c8];lea r14, [rbp-0x6a0];call 0x1000 ;lea rax, [rbp-0x5e0];mov qword ptr [rbp-0x6f8], rax;lea rax, [rbp-0x690];mov qword ptr [rbp-0x6d8], rax;jmp 0x2000","sub x0, x29, # 0x90;str x0, [];add x0, x29, # 0xe0;bl 0x1000 ;str x0, [];b 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0x680];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"lea rdi, [rbp-0x590];call 0x1000 ;mov rdi, qword ptr [rbp-0x6f8];call 0x2000 ;jmp 0x3000 ;jmp 0x4000","add x0, x29, # 0x30;bl 0x1000 ;b 0x2000 ;b 0x3000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, qword ptr [rbp-0x6d8];call 0x1000 ;lea rax, [rbp-0x5e0];mov qword ptr [rbp-0x6f8], rax;jmp 0x2000","ldur x0, [];bl 0x1000 ;str x0, [];b 0x2000"
"mov rdi, qword ptr [rbp-0x6f8];call 0x1000 ;jmp 0x2000 ;jmp 0x3000","mov x0, x19;bl 0x1000 ;b 0x2000 ;b 0x3000"
"mov rdi, qword ptr [rbp-0x3c8];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rbp-0x6d8];call 0x1000 ;lea rax, [rbp-0x5e0];mov qword ptr [rbp-0x6f8], rax;jmp 0x2000","ldur x0, [];bl 0x1000 ;str x0, [];b 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0x6f8];call 0x1000 ;jmp 0x2000 ;jmp 0x3000","mov x0, x19;bl 0x1000 ;b 0x2000 ;b 0x3000"
"lea rdi, [rbp-0x5d8];call 0x1000 ;jmp 0x2000 ;jmp 0x3000","add x0, x29, # 0x30;bl 0x1000 ;b 0x2000 ;b 0x3000"
"lea rdi, [rbp-0x558];call 0x1000 ;jmp 0x2000","add x0, x29, # 0x30;bl 0x1000 ;b 0x2000"
"mov rdi, qword ptr [rbp-0x568];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rbp-0x578];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0x588];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp-0x4d0];test rdi, rdi;jne 0x1000","ldr x0, [];cbnz x0, 0x1000"
"call 0x1000 ;jmp 0x2000 ;jmp 0x3000"," bl 0x1000 ;b 0x2000 ;b 0x3000"
"jmp 0x1000 ;jmp 0x2000"," b 0x1000 ;ldp x21, x22, [];b 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rbx, rax;jmp 0x1000 ;jmp 0x2000"," b 0x1000 ;mov x19, x0;b 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"lea rax, [0x1000];push rbp ;mov rbp, rdi;mov rdi, qword ptr [rax];test rdi, rdi;je 0x2000","ldr x0, [];cbz x0, 0x1000"
"lea rax, [0x1000];mov rdi, qword ptr [rax];test rdi, rdi;je 0x2000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"lea rsi, [0x1000];call 0x2000 ;mov rsi, rbp;mov rdi, rax;call 0x3000 ;pop rbp ;mov rdi, rax;jmp 0x4000","mov x1, x20;bl 0x1000 ;b 0x2000"
"sub rax, 0x1;cmp rax, 0x9;ja 0x1000","sub x0, x0, # 0x1;cmp x0, # 0x9;b.hi 0x1000"
"call 0x1000 ;lea rdi, [0x2000];call 0x3000 ;call 0x4000 ;mov r12d, 0x2;jmp 0x5000"," bl 0x1000 ;mov w21, # 0x2;b 0x2000"
"lea rdx, [0x1000];movsxd rax, dword ptr [rdx+rax*4];add rax, rdx;jmp rax","cmp w2, # 0x4;b.ne 0x1000"
"call 0x1000 ;cmp qword ptr [rbx], 0x0;mov rbp, rax;je 0x2000"," bl 0x1000 ;mov x20, x0;ldr x0, [];cbz x0, 0x2000"
"call 0x1000 ;cmp qword ptr [rbx], 0x0;mov rbp, rax;je 0x2000"," bl 0x1000 ;mov x20, x0;ldr x0, [];cbz x0, 0x2000"
"call 0x1000 ;cmp qword ptr [rbx], 0x0;mov rbp, rax;je 0x2000"," bl 0x1000 ;mov x20, x0;ldr x0, [];cbz x0, 0x2000"
"call 0x1000 ;lea rdi, [0x2000];mov rbp, rax;call 0x3000 ;mov rdi, qword ptr [rbx];test rdi, rdi;je 0x4000"," bl 0x1000 ;mov x19, x0;ldr x0, [];bl 0x2000 ;mov x20, x0;cbz x0, 0x3000"
"call 0x1000 ;mov rdi, qword ptr [r14];mov r12d, dword ptr [rax];test rdi, rdi;je 0x2000"," bl 0x1000 ;ldr w20, [];cbz x20, 0x2000"
"call 0x1000 ;mov rbp, rax;mov eax, dword ptr [rax];cmp eax, 0x2000;jne 0x3000"," bl 0x1000 ;ldr w20, [];cmn w20, # 0x1;b.ne 0x2000"
"call 0x1000 ;lea rdi, [0x2000];mov r12d, 0x8;call 0x3000 ;call 0x4000 ;jmp 0x5000"," bl 0x1000 ;bl 0x2000 ;b 0x3000"
"call 0x1000 ;lea rdi, [0x2000];mov r12d, 0xff;call 0x3000 ;call 0x4000 ;jmp 0x5000"," bl 0x1000 ;mov w21, # 0xff;adrp x0, 0x2000;add x0, x0, # 0x7e8;bl 0x3000 ;mov w21, # 0xff;b 0x4000"
"call 0x1000 ;cmp qword ptr [rbx], 0x0;mov rbp, rax;je 0x2000"," bl 0x1000 ;mov x20, x0;ldr x0, [];cbz x0, 0x2000"
"call 0x1000 ;cmp qword ptr [rbx], 0x0;mov ebp, dword ptr [rax];je 0x2000"," bl 0x1000 ;ldr w2, [];cbz w2, 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;mov r12d, 0x2;jmp 0x2000"," bl 0x1000 ;mov w21, # 0x2;b 0x2000"
"lea rdi, [0x1000];call 0x2000 ;mov rdi, qword ptr [rbx];mov rsi, rbp;call 0x3000","ldr x0, [];mov x1, x20;bl 0x1000 ;mov x3, x0;b 0x2000"
"lea rdi, [0x1000];call 0x2000 ;mov rdi, qword ptr [rbx];mov rsi, rbp;call 0x3000 ;mov rdi, rax;call 0x4000","mov x1, x20;ldr x0, [];bl 0x1000 ;bl 0x2000 ;mov x1, x21;bl 0x3000 ;b 0x4000"
"lea rdi, [0x1000];call 0x2000 ;mov rdi, qword ptr [rbx];mov rsi, qword ptr [rbp];call 0x3000 ;mov rdi, rax;call 0x4000 ;jmp 0x5000","ldr x0, [];bl 0x1000 ;ldr x1, [];bl 0x2000 ;b 0x3000"
"call 0x1000 ;mov r12d, 0x7;jmp 0x2000"," bl 0x1000 ;mov w21, # 0x7;b 0x2000"
"mov rsi, qword ptr [rbp];call 0x1000 ;mov rdi, rax;call 0x2000","ldr x1, [];bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbx];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"cmp eax, 0x1000;jne 0x2000","cmn w0, # 0x101;b.ne 0x1000"
"lea rdi, [0x1000];mov r12d, 0x8;call 0x2000","mov x0, x22;bl 0x1000"
"lea rdi, [0x1000];call 0x2000 ;mov rsi, qword ptr [rbp];mov rdi, qword ptr [rbx];call 0x3000 ;jmp 0x4000","ldr x0, [];bl 0x1000 ;b 0x2000"
"call 0x1000 ;xor r12d, r12d;jmp 0x2000"," bl 0x1000 ;mov x21, xzr;b 0x2000"
"mov rdi, qword ptr [r14];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"lea rsi, [0x1000];call 0x2000 ;mov esi, r12d;mov rdi, rax;call 0x3000 ;mov rdi, rax;call 0x4000"," bl 0x1000 ;mov w1, w22;bl 0x2000 ;b 0x3000"
"cmp qword ptr [rbx], 0x0;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"lea rdi, [0x1000];mov r12d, 0xff;call 0x2000 ;jmp 0x3000","adrp x0, 0x1000;add x0, x0, # 0x7e8;bl 0x2000 ;mov w21, # 0xff;b 0x3000"
"mov rdi, rax;call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov r12d, 0x2;jmp 0x1000","mov w21, # 0x2;b 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rbp, rax;mov rdi, r13;call 0x1000 ;mov rdi, rbp;call 0x2000 ;call 0x3000","mov x0, x21;bl 0x1000 ;mov x20, x0;mov x0, x22;bl 0x2000 ;mov x20, x0;bl 0x3000"
"mov rbp, rax;call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, r13;call 0x1000 ;mov rdi, rbp;call 0x2000 ;call 0x3000","mov x0, x22;bl 0x1000 ;mov x0, x20;bl 0x2000 ;bl 0x3000"
"jmp 0x1000 ;jmp 0x2000"," b 0x1000 ;b 0x2000"
"jmp 0x1000 ;jmp 0x2000"," b 0x1000 ;b 0x2000"
"mov rbp, rax;call 0x1000 ;jmp 0x2000"," bl 0x1000 ;mov x20, x0;b 0x2000"
